No, Freq(Hz), Ampt_Trace1(dBm), Ampt_Trace2(dBm), Ampt_Trace3(dBm), Ampt_Trace4(dBm), Ampt_Trace5(dBm), Loc
731, 730757657, -60.53, -59.86, -61.07, 0.00, 0.00,(0 0)
732, 731758558, -60.38, -59.17, -61.14, 0.00, 0.00,(0 0)
733, 732759459, -60.31, -59.63, -61.00, 0.00, 0.00,(0 0)
734, 733760360, -60.35, -59.48, -60.90, 0.00, 0.00,(0 0)
735, 734761261, -60.47, -59.40, -61.06, 0.00, 0.00,(0 0)
736, 735762162, -60.50, -59.66, -60.92, 0.00, 0.00,(0 0)
737, 736763063, -60.65, -59.83, -61.26, 0.00, 0.00,(0 0)
738, 737763963, -60.57, -60.10, -61.03, 0.00, 0.00,(0 0)
739, 738764864, -60.49, -59.64, -61.36, 0.00, 0.00,(0 0)
740, 739765765, -60.35, -59.83, -61.03, 0.00, 0.00,(0 0)
741, 740766666, -60.37, -59.15, -61.20, 0.00, 0.00,(0 0)
742, 741767567, -60.59, -59.87, -61.22, 0.00, 0.00,(0 0)
743, 742768468, -60.73, -60.05, -61.49, 0.00, 0.00,(0 0)
744, 743769369, -60.81, -60.31, -61.58, 0.00, 0.00,(0 0)
745, 744770270, -60.90, -60.30, -61.34, 0.00, 0.00,(0 0)
746, 745771171, -60.85, -60.39, -61.65, 0.00, 0.00,(0 0)
747, 746772072, -60.83, -59.87, -61.56, 0.00, 0.00,(0 0)
748, 747772972, -60.96, -60.25, -61.68, 0.00, 0.00,(0 0)
749, 748773873, -61.12, -60.52, -61.86, 0.00, 0.00,(0 0)
750, 749774774, -60.39, -59.21, -61.38, 0.00, 0.00,(0 0)
751, 750775675, -60.26, -58.15, -61.11, 0.00, 0.00,(0 0)
752, 751776576, -61.14, -60.36, -61.66, 0.00, 0.00,(0 0)
753, 752777477, -61.07, -60.18, -62.06, 0.00, 0.00,(0 0)
754, 753778378, -61.07, -60.52, -61.82, 0.00, 0.00,(0 0)
755, 754779279, -61.16, -60.55, -61.93, 0.00, 0.00,(0 0)
756, 755780180, -61.20, -60.57, -61.80, 0.00, 0.00,(0 0)
757, 756781081, -61.30, -60.90, -62.25, 0.00, 0.00,(0 0)
758, 757781981, -61.14, -60.56, -61.77, 0.00, 0.00,(0 0)
759, 758782882, -60.91, -60.23, -61.84, 0.00, 0.00,(0 0)
760, 759783783, -60.76, -60.19, -61.45, 0.00, 0.00,(0 0)
761, 760784684, -60.67, -60.03, -61.60, 0.00, 0.00,(0 0)
762, 761785585, -60.83, -60.30, -61.52, 0.00, 0.00,(0 0)
763, 762786486, -60.88, -60.45, -61.38, 0.00, 0.00,(0 0)
764, 763787387, -57.47, -56.33, -58.95, 0.00, 0.00,(0 0)
765, 764788288, -51.53, -50.02, -53.88, 0.00, 0.00,(0 0)
766, 765789189, -50.60, -49.17, -52.37, 0.00, 0.00,(0 0)
767, 766790090, -50.62, -49.23, -52.42, 0.00, 0.00,(0 0)
768, 767790990, -50.71, -48.79, -52.55, 0.00, 0.00,(0 0)
769, 768791891, -49.47, -48.03, -51.24, 0.00, 0.00,(0 0)
770, 769792792, -48.46, -46.80, -50.28, 0.00, 0.00,(0 0)
771, 770793693, -48.38, -46.51, -50.38, 0.00, 0.00,(0 0)
772, 771794594, -48.42, -46.79, -50.52, 0.00, 0.00,(0 0)
773, 772795495, -48.62, -46.41, -50.62, 0.00, 0.00,(0 0)
774, 773796396, -48.86, -47.03, -50.22, 0.00, 0.00,(0 0)
775, 774797297, -49.21, -46.81, -50.81, 0.00, 0.00,(0 0)
776, 775798198, -49.54, -47.47, -51.48, 0.00, 0.00,(0 0)
777, 776799099, -49.98, -47.67, -52.04, 0.00, 0.00,(0 0)
778, 777800000, -51.18, -49.48, -52.99, 0.00, 0.00,(0 0)
779, 778800900, -53.18, -51.97, -54.75, 0.00, 0.00,(0 0)
780, 779801801, -53.18, -50.52, -54.99, 0.00, 0.00,(0 0)
781, 780802702, -53.29, -50.91, -55.54, 0.00, 0.00,(0 0)
782, 781803603, -54.36, -52.36, -56.89, 0.00, 0.00,(0 0)
783, 782804504, -59.48, -57.69, -61.43, 0.00, 0.00,(0 0)
784, 783805405, -63.60, -62.59, -64.51, 0.00, 0.00,(0 0)
785, 784806306, -62.83, -59.95, -64.09, 0.00, 0.00,(0 0)
786, 785807207, -62.35, -59.28, -64.28, 0.00, 0.00,(0 0)
787, 786808108, -62.24, -58.30, -64.31, 0.00, 0.00,(0 0)
788, 787809009, -62.41, -58.33, -64.25, 0.00, 0.00,(0 0)
789, 788809909, -62.75, -58.12, -64.42, 0.00, 0.00,(0 0)
790, 789810810, -63.15, -59.81, -64.35, 0.00, 0.00,(0 0)
791, 790811711, -63.18, -60.12, -64.40, 0.00, 0.00,(0 0)
792, 791812612, -62.77, -58.23, -64.32, 0.00, 0.00,(0 0)
793, 792813513, -62.28, -58.63, -64.45, 0.00, 0.00,(0 0)
794, 793814414, -61.92, -57.69, -64.48, 0.00, 0.00,(0 0)
795, 794815315, -62.36, -58.32, -64.18, 0.00, 0.00,(0 0)
796, 795816216, -62.78, -59.52, -64.39, 0.00, 0.00,(0 0)
797, 796817117, -62.98, -60.42, -64.34, 0.00, 0.00,(0 0)
798, 797818018, -63.00, -61.23, -63.99, 0.00, 0.00,(0 0)
799, 798818918, -62.65, -60.61, -63.75, 0.00, 0.00,(0 0)
800, 799819819, -62.51, -59.81, -63.41, 0.00, 0.00,(0 0)
801, 800820720, -62.44, -60.68, -63.73, 0.00, 0.00,(0 0)
802, 801821621, -62.62, -60.50, -63.55, 0.00, 0.00,(0 0)
803, 802822522, -62.85, -61.81, -63.99, 0.00, 0.00,(0 0)
804, 803823423, -62.64, -62.15, -63.40, 0.00, 0.00,(0 0)
805, 804824324, -62.34, -61.64, -63.19, 0.00, 0.00,(0 0)
806, 805825225, -62.23, -61.65, -62.85, 0.00, 0.00,(0 0)
807, 806826126, -62.22, -61.41, -63.46, 0.00, 0.00,(0 0)
808, 807827027, -62.42, -61.77, -63.22, 0.00, 0.00,(0 0)
809, 808827927, -62.62, -61.78, -63.39, 0.00, 0.00,(0 0)
810, 809828828, -62.67, -61.64, -63.38, 0.00, 0.00,(0 0)
811, 810829729, -62.69, -62.01, -63.34, 0.00, 0.00,(0 0)
812, 811830630, -62.84, -61.95, -63.78, 0.00, 0.00,(0 0)
813, 812831531, -63.06, -62.32, -63.77, 0.00, 0.00,(0 0)
814, 813832432, -63.50, -62.67, -64.26, 0.00, 0.00,(0 0)
815, 814833333, -63.93, -63.23, -64.57, 0.00, 0.00,(0 0)
816, 815834234, -64.25, -63.44, -64.96, 0.00, 0.00,(0 0)
817, 816835135, -64.47, -63.80, -65.33, 0.00, 0.00,(0 0)
818, 817836036, -64.61, -63.74, -65.49, 0.00, 0.00,(0 0)
819, 818836936, -64.95, -64.06, -65.64, 0.00, 0.00,(0 0)
820, 819837837, -65.30, -64.51, -66.16, 0.00, 0.00,(0 0)
821, 820838738, -65.67, -64.94, -66.76, 0.00, 0.00,(0 0)
822, 821839639, -66.08, -65.46, -66.74, 0.00, 0.00,(0 0)
823, 822840540, -64.79, -64.54, -65.91, 0.00, 0.00,(0 0)
824, 823841441, -65.08, -64.46, -66.18, 0.00, 0.00,(0 0)
825, 824842342, -66.53, -65.75, -67.26, 0.00, 0.00,(0 0)
826, 825843243, -66.90, -66.31, -67.76, 0.00, 0.00,(0 0)
827, 826844144, -67.11, -66.39, -68.08, 0.00, 0.00,(0 0)
828, 827845045, -67.44, -66.43, -68.19, 0.00, 0.00,(0 0)
829, 828845945, -67.59, -66.93, -68.43, 0.00, 0.00,(0 0)
830, 829846846, -67.53, -66.85, -68.30, 0.00, 0.00,(0 0)
831, 830847747, -67.64, -67.01, -68.48, 0.00, 0.00,(0 0)
832, 831848648, -67.73, -67.05, -69.04, 0.00, 0.00,(0 0)
833, 832849549, -67.92, -67.13, -68.72, 0.00, 0.00,(0 0)
834, 833850450, -68.11, -67.36, -68.69, 0.00, 0.00,(0 0)
835, 834851351, -68.12, -67.40, -68.79, 0.00, 0.00,(0 0)
836, 835852252, -68.11, -67.65, -68.78, 0.00, 0.00,(0 0)
837, 836853153, -67.94, -67.44, -68.55, 0.00, 0.00,(0 0)
838, 837854054, -67.94, -67.22, -68.67, 0.00, 0.00,(0 0)
839, 838854954, -67.97, -67.36, -68.43, 0.00, 0.00,(0 0)
840, 839855855, -68.07, -67.55, -69.08, 0.00, 0.00,(0 0)
841, 840856756, -67.99, -67.40, -68.61, 0.00, 0.00,(0 0)
842, 841857657, -67.93, -66.79, -68.46, 0.00, 0.00,(0 0)
843, 842858558, -67.72, -66.97, -68.67, 0.00, 0.00,(0 0)
844, 843859459, -67.51, -66.70, -68.18, 0.00, 0.00,(0 0)
845, 844860360, -67.32, -66.88, -68.31, 0.00, 0.00,(0 0)
846, 845861261, -67.32, -66.46, -68.13, 0.00, 0.00,(0 0)
847, 846862162, -67.45, -66.52, -68.44, 0.00, 0.00,(0 0)
848, 847863063, -67.41, -66.86, -68.18, 0.00, 0.00,(0 0)
849, 848863963, -67.31, -66.77, -68.12, 0.00, 0.00,(0 0)
850, 849864864, -67.20, -66.41, -68.07, 0.00, 0.00,(0 0)
851, 850865765, -67.29, -66.38, -68.00, 0.00, 0.00,(0 0)
852, 851866666, -67.55, -66.94, -68.04, 0.00, 0.00,(0 0)
853, 852867567, -67.82, -67.28, -68.55, 0.00, 0.00,(0 0)
854, 853868468, -67.97, -67.16, -68.68, 0.00, 0.00,(0 0)
855, 854869369, -68.01, -67.17, -68.64, 0.00, 0.00,(0 0)
856, 855870270, -68.12, -66.77, -69.25, 0.00, 0.00,(0 0)
857, 856871171, -68.39, -66.08, -69.34, 0.00, 0.00,(0 0)
858, 857872072, -68.75, -68.10, -69.41, 0.00, 0.00,(0 0)
859, 858872972, -69.17, -68.19, -69.85, 0.00, 0.00,(0 0)
860, 859873873, -69.49, -68.51, -70.26, 0.00, 0.00,(0 0)
861, 860874774, -69.72, -69.02, -70.27, 0.00, 0.00,(0 0)
862, 861875675, -69.90, -69.26, -70.95, 0.00, 0.00,(0 0)
863, 862876576, -70.04, -69.43, -70.95, 0.00, 0.00,(0 0)
864, 863877477, -70.30, -69.42, -71.05, 0.00, 0.00,(0 0)
865, 864878378, -70.74, -69.87, -71.32, 0.00, 0.00,(0 0)
866, 865879279, -70.99, -70.36, -71.74, 0.00, 0.00,(0 0)
867, 866880180, -71.29, -70.71, -72.34, 0.00, 0.00,(0 0)
868, 867881081, -71.37, -70.55, -72.08, 0.00, 0.00,(0 0)
869, 868881981, -71.42, -70.51, -72.10, 0.00, 0.00,(0 0)
870, 869882882, -71.60, -70.89, -72.07, 0.00, 0.00,(0 0)
871, 870883783, -71.80, -71.07, -72.66, 0.00, 0.00,(0 0)
872, 871884684, -72.06, -71.29, -72.79, 0.00, 0.00,(0 0)
873, 872885585, -72.23, -71.70, -72.90, 0.00, 0.00,(0 0)
874, 873886486, -72.37, -71.56, -73.05, 0.00, 0.00,(0 0)
875, 874887387, -72.27, -71.68, -73.35, 0.00, 0.00,(0 0)
876, 875888288, -72.36, -71.68, -72.96, 0.00, 0.00,(0 0)
877, 876889189, -72.56, -71.42, -73.24, 0.00, 0.00,(0 0)
878, 877890090, -72.67, -71.93, -73.41, 0.00, 0.00,(0 0)
879, 878890990, -72.92, -72.27, -73.69, 0.00, 0.00,(0 0)
880, 879891891, -72.92, -72.24, -73.78, 0.00, 0.00,(0 0)
881, 880892792, -72.82, -72.35, -73.64, 0.00, 0.00,(0 0)
882, 881893693, -72.83, -72.05, -73.58, 0.00, 0.00,(0 0)
883, 882894594, -72.79, -72.04, -73.46, 0.00, 0.00,(0 0)
884, 883895495, -72.95, -72.05, -73.90, 0.00, 0.00,(0 0)
885, 884896396, -73.10, -72.23, -73.82, 0.00, 0.00,(0 0)
886, 885897297, -73.12, -72.13, -74.04, 0.00, 0.00,(0 0)
887, 886898198, -73.22, -72.59, -73.93, 0.00, 0.00,(0 0)
888, 887899099, -73.05, -72.19, -73.83, 0.00, 0.00,(0 0)
889, 888900000, -72.99, -71.62, -73.86, 0.00, 0.00,(0 0)
890, 889900900, -73.08, -72.29, -73.94, 0.00, 0.00,(0 0)
891, 890901801, -73.15, -72.55, -73.96, 0.00, 0.00,(0 0)
892, 891902702, -73.37, -72.81, -74.27, 0.00, 0.00,(0 0)
893, 892903603, -73.51, -72.71, -74.41, 0.00, 0.00,(0 0)
894, 893904504, -73.45, -72.68, -74.44, 0.00, 0.00,(0 0)
895, 894905405, -73.41, -72.63, -74.22, 0.00, 0.00,(0 0)
896, 895906306, -73.43, -72.43, -74.13, 0.00, 0.00,(0 0)
897, 896907207, -73.56, -72.66, -74.67, 0.00, 0.00,(0 0)
898, 897908108, -73.82, -73.11, -74.46, 0.00, 0.00,(0 0)
899, 898909009, -73.84, -72.71, -74.64, 0.00, 0.00,(0 0)
900, 899909909, -72.91, -72.15, -74.36, 0.00, 0.00,(0 0)
901, 900910810, -73.31, -69.17, -74.38, 0.00, 0.00,(0 0)
902, 901911711, -73.33, -68.51, -74.90, 0.00, 0.00,(0 0)
903, 902912612, -73.87, -73.11, -75.27, 0.00, 0.00,(0 0)
904, 903913513, -74.29, -64.86, -75.21, 0.00, 0.00,(0 0)
905, 904914414, -74.62, -68.98, -75.28, 0.00, 0.00,(0 0)
906, 905915315, -74.79, -74.24, -75.64, 0.00, 0.00,(0 0)
907, 906916216, -74.91, -72.85, -75.61, 0.00, 0.00,(0 0)
908, 907917117, -74.80, -74.19, -75.67, 0.00, 0.00,(0 0)
909, 908918018, -73.39, -71.18, -74.31, 0.00, 0.00,(0 0)
910, 909918918, -70.85, -68.03, -71.39, 0.00, 0.00,(0 0)
911, 910919819, -71.20, -68.55, -72.09, 0.00, 0.00,(0 0)
912, 911920720, -73.04, -71.29, -74.06, 0.00, 0.00,(0 0)
913, 912921621, -75.40, -74.53, -76.08, 0.00, 0.00,(0 0)
914, 913922522, -75.63, -74.79, -76.70, 0.00, 0.00,(0 0)
915, 914923423, -75.68, -74.96, -76.45, 0.00, 0.00,(0 0)
916, 915924324, -75.70, -75.03, -76.52, 0.00, 0.00,(0 0)
917, 916925225, -75.87, -75.25, -76.43, 0.00, 0.00,(0 0)
918, 917926126, -76.04, -75.36, -76.83, 0.00, 0.00,(0 0)
919, 918927027, -76.11, -75.27, -76.77, 0.00, 0.00,(0 0)
920, 919927927, -75.94, -75.48, -76.60, 0.00, 0.00,(0 0)
921, 920928828, -75.89, -75.32, -76.92, 0.00, 0.00,(0 0)
922, 921929729, -76.06, -75.47, -76.89, 0.00, 0.00,(0 0)
923, 922930630, -76.11, -75.47, -76.81, 0.00, 0.00,(0 0)
924, 923931531, -76.30, -75.55, -76.96, 0.00, 0.00,(0 0)
925, 924932432, -76.39, -75.75, -77.23, 0.00, 0.00,(0 0)
926, 925933333, -76.40, -75.75, -77.34, 0.00, 0.00,(0 0)
927, 926934234, -76.33, -75.29, -77.45, 0.00, 0.00,(0 0)
928, 927935135, -76.26, -75.57, -77.25, 0.00, 0.00,(0 0)
929, 928936036, -76.22, -75.49, -76.97, 0.00, 0.00,(0 0)
930, 929936936, -76.15, -75.22, -76.77, 0.00, 0.00,(0 0)
931, 930937837, -76.26, -75.66, -76.79, 0.00, 0.00,(0 0)
932, 931938738, -76.32, -75.24, -76.86, 0.00, 0.00,(0 0)
933, 932939639, -76.34, -75.48, -77.53, 0.00, 0.00,(0 0)
934, 933940540, -76.24, -75.61, -76.98, 0.00, 0.00,(0 0)
935, 934941441, -71.04, -69.86, -72.20, 0.00, 0.00,(0 0)
936, 935942342, -62.18, -60.90, -63.68, 0.00, 0.00,(0 0)
937, 936943243, -61.26, -60.58, -62.42, 0.00, 0.00,(0 0)
938, 937944144, -63.22, -62.76, -64.91, 0.00, 0.00,(0 0)
939, 938945045, -67.11, -66.71, -69.05, 0.00, 0.00,(0 0)
940, 939945945, -67.50, -66.32, -68.67, 0.00, 0.00,(0 0)
941, 940946846, -66.91, -66.08, -68.37, 0.00, 0.00,(0 0)
942, 941947747, -66.69, -65.47, -68.27, 0.00, 0.00,(0 0)
943, 942948648, -68.14, -67.24, -69.29, 0.00, 0.00,(0 0)
944, 943949549, -64.20, -62.63, -65.65, 0.00, 0.00,(0 0)
945, 944950450, -60.92, -58.79, -61.96, 0.00, 0.00,(0 0)
946, 945951351, -58.81, -55.62, -61.11, 0.00, 0.00,(0 0)
947, 946952252, -58.45, -55.28, -61.53, 0.00, 0.00,(0 0)
948, 947953153, -64.37, -62.61, -65.94, 0.00, 0.00,(0 0)
949, 948954054, -66.86, -54.60, -72.70, 0.00, 0.00,(0 0)
950, 949954954, -68.51, -60.10, -72.13, 0.00, 0.00,(0 0)
951, 950955855, -69.45, -66.14, -72.64, 0.00, 0.00,(0 0)
952, 951956756, -70.28, -67.27, -72.03, 0.00, 0.00,(0 0)
953, 952957657, -74.01, -71.31, -75.29, 0.00, 0.00,(0 0)
954, 953958558, -75.35, -74.69, -76.02, 0.00, 0.00,(0 0)
955, 954959459, -75.29, -74.40, -76.10, 0.00, 0.00,(0 0)
956, 955960360, -70.51, -69.43, -71.89, 0.00, 0.00,(0 0)
957, 956961261, -66.82, -65.88, -68.52, 0.00, 0.00,(0 0)
958, 957962162, -66.60, -64.78, -68.71, 0.00, 0.00,(0 0)
959, 958963063, -67.62, -65.87, -69.45, 0.00, 0.00,(0 0)
960, 959963963, -69.62, -68.78, -71.19, 0.00, 0.00,(0 0)
961, 960964864, -74.56, -73.98, -75.60, 0.00, 0.00,(0 0)
962, 961965765, -75.18, -73.51, -75.92, 0.00, 0.00,(0 0)
963, 962966666, -75.15, -71.80, -76.07, 0.00, 0.00,(0 0)
964, 963967567, -75.09, -73.56, -75.91, 0.00, 0.00,(0 0)
965, 964968468, -75.15, -74.60, -75.75, 0.00, 0.00,(0 0)
966, 965969369, -75.22, -74.12, -75.90, 0.00, 0.00,(0 0)
967, 966970270, -75.08, -74.10, -75.68, 0.00, 0.00,(0 0)
968, 967971171, -74.93, -73.98, -75.74, 0.00, 0.00,(0 0)
969, 968972072, -74.82, -74.12, -75.64, 0.00, 0.00,(0 0)
970, 969972972, -74.77, -74.15, -75.56, 0.00, 0.00,(0 0)
971, 970973873, -74.76, -74.02, -75.62, 0.00, 0.00,(0 0)
972, 971974774, -74.88, -71.09, -75.57, 0.00, 0.00,(0 0)
973, 972975675, -74.84, -73.16, -75.79, 0.00, 0.00,(0 0)
974, 973976576, -74.71, -74.28, -75.55, 0.00, 0.00,(0 0)
975, 974977477, -74.55, -73.33, -75.02, 0.00, 0.00,(0 0)
976, 975978378, -74.36, -73.78, -75.36, 0.00, 0.00,(0 0)
977, 976979279, -74.25, -73.84, -75.11, 0.00, 0.00,(0 0)
978, 977980180, -74.32, -73.16, -75.08, 0.00, 0.00,(0 0)
979, 978981081, -74.43, -73.76, -75.21, 0.00, 0.00,(0 0)
980, 979981981, -74.35, -73.83, -75.59, 0.00, 0.00,(0 0)
981, 980982882, -74.11, -72.99, -75.04, 0.00, 0.00,(0 0)
982, 981983783, -74.00, -73.22, -74.75, 0.00, 0.00,(0 0)
983, 982984684, -73.95, -73.10, -74.75, 0.00, 0.00,(0 0)
984, 983985585, -73.79, -72.45, -74.63, 0.00, 0.00,(0 0)
985, 984986486, -73.88, -73.10, -74.83, 0.00, 0.00,(0 0)
986, 985987387, -74.05, -73.36, -74.71, 0.00, 0.00,(0 0)
987, 986988288, -73.93, -73.20, -74.57, 0.00, 0.00,(0 0)
988, 987989189, -73.76, -73.16, -74.31, 0.00, 0.00,(0 0)
989, 988990090, -73.52, -72.74, -74.53, 0.00, 0.00,(0 0)
990, 989990990, -73.44, -72.83, -74.06, 0.00, 0.00,(0 0)
991, 990991891, -73.46, -72.73, -74.36, 0.00, 0.00,(0 0)
992, 991992792, -73.54, -72.82, -74.20, 0.00, 0.00,(0 0)
993, 992993693, -73.54, -73.02, -74.92, 0.00, 0.00,(0 0)
994, 993994594, -73.51, -72.69, -74.21, 0.00, 0.00,(0 0)
995, 994995495, -73.33, -71.75, -74.52, 0.00, 0.00,(0 0)
996, 995996396, -73.11, -72.56, -73.79, 0.00, 0.00,(0 0)
997, 996997297, -73.05, -72.44, -73.84, 0.00, 0.00,(0 0)
998, 997998198, -73.21, -72.37, -74.03, 0.00, 0.00,(0 0)
999, 998999099, -73.37, -72.42, -74.05, 0.00, 0.00,(0 0)
1000, 1000000000, -73.22, -70.55, -73.96, 0.00, 0.00,(0 0)
