No, Freq(Hz), Ampt_Trace1(dBm), Ampt_Trace2(dBm), Ampt_Trace3(dBm), Ampt_Trace4(dBm), Ampt_Trace5(dBm), Loc
731, 730733154, -59.85, -59.65, -59.93, 0.00, 0.00,(0 0)
732, 731734146, -59.74, -59.06, -59.82, 0.00, 0.00,(0 0)
733, 732735138, -59.78, -59.29, -60.11, 0.00, 0.00,(0 0)
734, 733736130, -59.72, -59.47, -59.98, 0.00, 0.00,(0 0)
735, 734737122, -59.77, -59.65, -59.82, 0.00, 0.00,(0 0)
736, 735738114, -59.98, -59.90, -60.39, 0.00, 0.00,(0 0)
737, 736739106, -60.07, -59.84, -60.48, 0.00, 0.00,(0 0)
738, 737740098, -60.01, -59.91, -60.21, 0.00, 0.00,(0 0)
739, 738741090, -60.01, -59.78, -60.30, 0.00, 0.00,(0 0)
740, 739742082, -59.94, -59.57, -60.42, 0.00, 0.00,(0 0)
741, 740743074, -60.02, -60.02, -60.22, 0.00, 0.00,(0 0)
742, 741744066, -60.06, -59.67, -60.37, 0.00, 0.00,(0 0)
743, 742745058, -60.27, -59.66, -60.34, 0.00, 0.00,(0 0)
744, 743746050, -60.21, -60.10, -60.25, 0.00, 0.00,(0 0)
745, 744747042, -60.14, -59.52, -60.27, 0.00, 0.00,(0 0)
746, 745748034, -60.03, -59.83, -60.42, 0.00, 0.00,(0 0)
747, 746749026, -59.97, -59.26, -60.23, 0.00, 0.00,(0 0)
748, 747750018, -60.04, -59.89, -60.51, 0.00, 0.00,(0 0)
749, 748751010, -59.99, -59.81, -60.16, 0.00, 0.00,(0 0)
750, 749752002, -60.13, -59.54, -60.86, 0.00, 0.00,(0 0)
751, 750752993, -60.12, -59.55, -60.17, 0.00, 0.00,(0 0)
752, 751753985, -60.10, -60.02, -60.41, 0.00, 0.00,(0 0)
753, 752754977, -59.91, -58.95, -60.02, 0.00, 0.00,(0 0)
754, 753755969, -59.82, -59.77, -60.29, 0.00, 0.00,(0 0)
755, 754756961, -59.93, -59.47, -60.01, 0.00, 0.00,(0 0)
756, 755757953, -60.01, -59.78, -60.08, 0.00, 0.00,(0 0)
757, 756758945, -59.93, -59.87, -60.24, 0.00, 0.00,(0 0)
758, 757759937, -59.77, -59.77, -60.73, 0.00, 0.00,(0 0)
759, 758760929, -59.43, -59.30, -59.73, 0.00, 0.00,(0 0)
760, 759761921, -59.22, -59.07, -59.67, 0.00, 0.00,(0 0)
761, 760762913, -59.03, -59.01, -59.69, 0.00, 0.00,(0 0)
762, 761763905, -59.19, -58.75, -59.42, 0.00, 0.00,(0 0)
763, 762764897, -54.06, -53.76, -55.65, 0.00, 0.00,(0 0)
764, 763765889, -30.05, -28.92, -31.34, 0.00, 0.00,(0 0)
765, 764766881, -22.27, -22.27, -24.75, 0.00, 0.00,(0 0)
766, 765767873, -21.36, -19.28, -22.34, 0.00, 0.00,(0 0)
767, 766768865, -21.78, -20.70, -22.98, 0.00, 0.00,(0 0)
768, 767769857, -21.29, -20.25, -22.38, 0.00, 0.00,(0 0)
769, 768770849, -19.19, -17.55, -20.08, 0.00, 0.00,(0 0)
770, 769771841, -18.26, -15.65, -20.89, 0.00, 0.00,(0 0)
771, 770772833, -18.70, -16.21, -18.90, 0.00, 0.00,(0 0)
772, 771773825, -18.87, -16.55, -19.27, 0.00, 0.00,(0 0)
773, 772774817, -18.91, -17.04, -19.53, 0.00, 0.00,(0 0)
774, 773775809, -19.49, -16.93, -20.01, 0.00, 0.00,(0 0)
775, 774776801, -19.02, -17.29, -19.88, 0.00, 0.00,(0 0)
776, 775777793, -19.10, -17.67, -19.60, 0.00, 0.00,(0 0)
777, 776778785, -18.89, -17.58, -21.25, 0.00, 0.00,(0 0)
778, 777779777, -19.76, -17.97, -20.51, 0.00, 0.00,(0 0)
779, 778780769, -21.34, -20.32, -24.49, 0.00, 0.00,(0 0)
780, 779781761, -21.47, -21.44, -24.50, 0.00, 0.00,(0 0)
781, 780782753, -22.44, -22.00, -26.11, 0.00, 0.00,(0 0)
782, 781783745, -22.87, -22.16, -25.92, 0.00, 0.00,(0 0)
783, 782784737, -24.89, -23.96, -26.21, 0.00, 0.00,(0 0)
784, 783785729, -26.22, -24.96, -27.43, 0.00, 0.00,(0 0)
785, 784786721, -26.09, -25.54, -35.40, 0.00, 0.00,(0 0)
786, 785787713, -25.71, -25.58, -30.37, 0.00, 0.00,(0 0)
787, 786788705, -26.65, -26.56, -34.54, 0.00, 0.00,(0 0)
788, 787789697, -27.18, -27.17, -30.89, 0.00, 0.00,(0 0)
789, 788790689, -28.11, -27.96, -32.63, 0.00, 0.00,(0 0)
790, 789791681, -28.19, -28.17, -31.11, 0.00, 0.00,(0 0)
791, 790792673, -27.80, -26.37, -29.84, 0.00, 0.00,(0 0)
792, 791793665, -28.00, -26.52, -30.37, 0.00, 0.00,(0 0)
793, 792794657, -34.58, -34.41, -37.97, 0.00, 0.00,(0 0)
794, 793795649, -48.01, -45.72, -53.37, 0.00, 0.00,(0 0)
795, 794796641, -49.10, -47.29, -55.69, 0.00, 0.00,(0 0)
796, 795797633, -49.11, -46.62, -53.60, 0.00, 0.00,(0 0)
797, 796798625, -48.92, -46.21, -53.46, 0.00, 0.00,(0 0)
798, 797799617, -49.94, -46.89, -52.43, 0.00, 0.00,(0 0)
799, 798800609, -49.57, -47.81, -54.67, 0.00, 0.00,(0 0)
800, 799801601, -48.86, -47.00, -52.83, 0.00, 0.00,(0 0)
801, 800802593, -49.07, -46.90, -56.57, 0.00, 0.00,(0 0)
802, 801803585, -50.08, -47.83, -55.35, 0.00, 0.00,(0 0)
803, 802804577, -55.48, -53.61, -59.39, 0.00, 0.00,(0 0)
804, 803805569, -61.29, -61.04, -61.42, 0.00, 0.00,(0 0)
805, 804806561, -61.24, -60.78, -61.27, 0.00, 0.00,(0 0)
806, 805807553, -61.11, -60.54, -61.13, 0.00, 0.00,(0 0)
807, 806808545, -61.08, -60.61, -61.10, 0.00, 0.00,(0 0)
808, 807809537, -61.24, -60.91, -61.64, 0.00, 0.00,(0 0)
809, 808810529, -61.26, -60.60, -61.41, 0.00, 0.00,(0 0)
810, 809811521, -61.38, -60.82, -61.47, 0.00, 0.00,(0 0)
811, 810812513, -61.44, -60.96, -61.57, 0.00, 0.00,(0 0)
812, 811813505, -61.65, -61.55, -62.03, 0.00, 0.00,(0 0)
813, 812814497, -61.72, -61.26, -62.04, 0.00, 0.00,(0 0)
814, 813815489, -62.06, -61.61, -62.73, 0.00, 0.00,(0 0)
815, 814816481, -62.42, -62.42, -63.01, 0.00, 0.00,(0 0)
816, 815817473, -62.63, -62.46, -62.83, 0.00, 0.00,(0 0)
817, 816818465, -62.99, -62.46, -63.15, 0.00, 0.00,(0 0)
818, 817819457, -63.17, -63.11, -63.38, 0.00, 0.00,(0 0)
819, 818820449, -63.33, -62.89, -63.57, 0.00, 0.00,(0 0)
820, 819821441, -63.51, -63.06, -63.56, 0.00, 0.00,(0 0)
821, 820822433, -63.75, -63.58, -63.75, 0.00, 0.00,(0 0)
822, 821823425, -64.12, -64.02, -64.39, 0.00, 0.00,(0 0)
823, 822824417, -63.50, -62.78, -63.50, 0.00, 0.00,(0 0)
824, 823825409, -63.65, -63.00, -63.73, 0.00, 0.00,(0 0)
825, 824826401, -64.48, -64.29, -64.66, 0.00, 0.00,(0 0)
826, 825827393, -64.71, -64.70, -65.24, 0.00, 0.00,(0 0)
827, 826828385, -64.86, -64.78, -65.21, 0.00, 0.00,(0 0)
828, 827829377, -65.10, -64.95, -65.24, 0.00, 0.00,(0 0)
829, 828830369, -65.22, -65.19, -65.37, 0.00, 0.00,(0 0)
830, 829831361, -65.21, -65.07, -65.69, 0.00, 0.00,(0 0)
831, 830832353, -65.23, -65.12, -65.81, 0.00, 0.00,(0 0)
832, 831833345, -65.34, -64.47, -65.54, 0.00, 0.00,(0 0)
833, 832834337, -65.41, -65.01, -65.60, 0.00, 0.00,(0 0)
834, 833835329, -65.40, -64.93, -65.81, 0.00, 0.00,(0 0)
835, 834836321, -65.51, -65.15, -65.67, 0.00, 0.00,(0 0)
836, 835837313, -65.52, -64.86, -66.25, 0.00, 0.00,(0 0)
837, 836838305, -65.38, -65.29, -65.69, 0.00, 0.00,(0 0)
838, 837839297, -65.32, -64.68, -65.43, 0.00, 0.00,(0 0)
839, 838840289, -65.48, -65.04, -65.62, 0.00, 0.00,(0 0)
840, 839841281, -65.36, -64.86, -65.75, 0.00, 0.00,(0 0)
841, 840842273, -65.32, -64.83, -65.44, 0.00, 0.00,(0 0)
842, 841843265, -65.46, -65.17, -65.57, 0.00, 0.00,(0 0)
843, 842844257, -65.31, -65.25, -65.99, 0.00, 0.00,(0 0)
844, 843845249, -65.08, -64.73, -65.16, 0.00, 0.00,(0 0)
845, 844846241, -64.59, -64.48, -64.93, 0.00, 0.00,(0 0)
846, 845847233, -64.58, -64.47, -64.90, 0.00, 0.00,(0 0)
847, 846848225, -64.92, -64.70, -65.18, 0.00, 0.00,(0 0)
848, 847849217, -65.06, -64.65, -65.06, 0.00, 0.00,(0 0)
849, 848850209, -65.05, -64.99, -65.41, 0.00, 0.00,(0 0)
850, 849851201, -64.76, -64.63, -64.98, 0.00, 0.00,(0 0)
851, 850852193, -64.74, -64.55, -65.05, 0.00, 0.00,(0 0)
852, 851853185, -65.01, -64.88, -65.44, 0.00, 0.00,(0 0)
853, 852854177, -65.11, -64.67, -65.50, 0.00, 0.00,(0 0)
854, 853855169, -65.35, -64.75, -65.60, 0.00, 0.00,(0 0)
855, 854856161, -65.37, -64.84, -65.63, 0.00, 0.00,(0 0)
856, 855857153, -65.48, -65.15, -65.68, 0.00, 0.00,(0 0)
857, 856858145, -65.50, -65.11, -65.64, 0.00, 0.00,(0 0)
858, 857859137, -65.73, -65.46, -65.76, 0.00, 0.00,(0 0)
859, 858860129, -65.89, -65.45, -66.06, 0.00, 0.00,(0 0)
860, 859861121, -66.04, -65.34, -66.18, 0.00, 0.00,(0 0)
861, 860862113, -66.14, -65.83, -66.34, 0.00, 0.00,(0 0)
862, 861863105, -66.36, -66.19, -66.47, 0.00, 0.00,(0 0)
863, 862864097, -66.42, -65.94, -66.45, 0.00, 0.00,(0 0)
864, 863865089, -66.50, -66.31, -66.72, 0.00, 0.00,(0 0)
865, 864866081, -66.55, -66.26, -66.71, 0.00, 0.00,(0 0)
866, 865867073, -66.71, -66.59, -66.79, 0.00, 0.00,(0 0)
867, 866868065, -66.88, -66.58, -66.88, 0.00, 0.00,(0 0)
868, 867869057, -66.87, -66.55, -67.12, 0.00, 0.00,(0 0)
869, 868870049, -66.86, -66.53, -66.95, 0.00, 0.00,(0 0)
870, 869871041, -66.88, -66.50, -66.94, 0.00, 0.00,(0 0)
871, 870872033, -66.90, -66.83, -67.48, 0.00, 0.00,(0 0)
872, 871873025, -66.98, -66.59, -67.12, 0.00, 0.00,(0 0)
873, 872874017, -67.03, -66.88, -67.27, 0.00, 0.00,(0 0)
874, 873875009, -67.06, -66.83, -67.27, 0.00, 0.00,(0 0)
875, 874876001, -67.07, -66.83, -67.58, 0.00, 0.00,(0 0)
876, 875876992, -67.14, -66.67, -67.20, 0.00, 0.00,(0 0)
877, 876877984, -67.09, -67.00, -67.64, 0.00, 0.00,(0 0)
878, 877878976, -67.12, -67.01, -67.51, 0.00, 0.00,(0 0)
879, 878879968, -67.15, -67.06, -67.29, 0.00, 0.00,(0 0)
880, 879880960, -67.07, -66.85, -67.58, 0.00, 0.00,(0 0)
881, 880881952, -67.02, -66.39, -67.08, 0.00, 0.00,(0 0)
882, 881882944, -67.23, -66.76, -67.29, 0.00, 0.00,(0 0)
883, 882883936, -67.15, -66.87, -67.65, 0.00, 0.00,(0 0)
884, 883884928, -67.18, -66.95, -67.48, 0.00, 0.00,(0 0)
885, 884885920, -67.29, -66.98, -67.48, 0.00, 0.00,(0 0)
886, 885886912, -67.33, -67.10, -67.74, 0.00, 0.00,(0 0)
887, 886887904, -67.23, -67.22, -67.54, 0.00, 0.00,(0 0)
888, 887888896, -67.23, -67.05, -67.34, 0.00, 0.00,(0 0)
889, 888889888, -67.17, -67.13, -67.38, 0.00, 0.00,(0 0)
890, 889890880, -67.23, -67.02, -67.44, 0.00, 0.00,(0 0)
891, 890891872, -67.15, -66.94, -67.35, 0.00, 0.00,(0 0)
892, 891892864, -67.25, -67.11, -67.64, 0.00, 0.00,(0 0)
893, 892893856, -67.28, -67.16, -67.52, 0.00, 0.00,(0 0)
894, 893894848, -67.24, -67.23, -67.38, 0.00, 0.00,(0 0)
895, 894895840, -67.24, -66.71, -67.56, 0.00, 0.00,(0 0)
896, 895896832, -67.20, -67.17, -67.74, 0.00, 0.00,(0 0)
897, 896897824, -67.26, -67.02, -67.41, 0.00, 0.00,(0 0)
898, 897898816, -67.31, -67.09, -67.72, 0.00, 0.00,(0 0)
899, 898899808, -67.39, -67.10, -67.75, 0.00, 0.00,(0 0)
900, 899900800, -67.27, -66.84, -67.32, 0.00, 0.00,(0 0)
901, 900901792, -67.34, -66.84, -67.35, 0.00, 0.00,(0 0)
902, 901902784, -67.51, -67.11, -67.55, 0.00, 0.00,(0 0)
903, 902903776, -67.37, -66.73, -67.41, 0.00, 0.00,(0 0)
904, 903904768, -67.47, -67.26, -67.84, 0.00, 0.00,(0 0)
905, 904905760, -67.53, -67.15, -67.95, 0.00, 0.00,(0 0)
906, 905906752, -67.62, -67.49, -67.70, 0.00, 0.00,(0 0)
907, 906907744, -67.74, -67.07, -67.77, 0.00, 0.00,(0 0)
908, 907908736, -67.74, -67.65, -68.13, 0.00, 0.00,(0 0)
909, 908909728, -67.12, -66.88, -67.24, 0.00, 0.00,(0 0)
910, 909910720, -65.75, -64.61, -65.84, 0.00, 0.00,(0 0)
911, 910911712, -65.89, -65.07, -65.91, 0.00, 0.00,(0 0)
912, 911912704, -66.85, -66.50, -67.01, 0.00, 0.00,(0 0)
913, 912913696, -67.70, -67.35, -67.75, 0.00, 0.00,(0 0)
914, 913914688, -67.70, -67.41, -67.77, 0.00, 0.00,(0 0)
915, 914915680, -67.75, -67.61, -68.83, 0.00, 0.00,(0 0)
916, 915916672, -67.65, -67.20, -67.86, 0.00, 0.00,(0 0)
917, 916917664, -67.55, -66.80, -67.61, 0.00, 0.00,(0 0)
918, 917918656, -67.61, -67.19, -68.19, 0.00, 0.00,(0 0)
919, 918919648, -67.49, -67.21, -67.87, 0.00, 0.00,(0 0)
920, 919920640, -67.55, -67.37, -67.68, 0.00, 0.00,(0 0)
921, 920921632, -67.56, -67.19, -67.57, 0.00, 0.00,(0 0)
922, 921922624, -67.65, -67.23, -67.75, 0.00, 0.00,(0 0)
923, 922923616, -67.81, -67.29, -68.16, 0.00, 0.00,(0 0)
924, 923924608, -67.92, -67.68, -68.10, 0.00, 0.00,(0 0)
925, 924925600, -68.02, -67.86, -68.08, 0.00, 0.00,(0 0)
926, 925926592, -65.71, -64.67, -67.77, 0.00, 0.00,(0 0)
927, 926927584, -62.83, -61.29, -66.87, 0.00, 0.00,(0 0)
928, 927928576, -62.28, -60.83, -64.20, 0.00, 0.00,(0 0)
929, 928929568, -61.82, -59.26, -62.46, 0.00, 0.00,(0 0)
930, 929930560, -61.60, -60.01, -64.38, 0.00, 0.00,(0 0)
931, 930931552, -63.18, -62.19, -65.53, 0.00, 0.00,(0 0)
932, 931932544, -62.79, -62.07, -63.32, 0.00, 0.00,(0 0)
933, 932933536, -62.48, -61.81, -62.89, 0.00, 0.00,(0 0)
934, 933934528, -62.53, -61.38, -63.11, 0.00, 0.00,(0 0)
935, 934935520, -52.59, -51.87, -53.54, 0.00, 0.00,(0 0)
936, 935936512, -43.90, -43.43, -44.06, 0.00, 0.00,(0 0)
937, 936937504, -42.78, -41.19, -42.78, 0.00, 0.00,(0 0)
938, 937938496, -44.30, -44.06, -44.43, 0.00, 0.00,(0 0)
939, 938939488, -46.81, -46.68, -49.17, 0.00, 0.00,(0 0)
940, 939940480, -43.27, -43.27, -45.51, 0.00, 0.00,(0 0)
941, 940941472, -41.93, -41.93, -43.84, 0.00, 0.00,(0 0)
942, 941942464, -40.61, -40.61, -42.36, 0.00, 0.00,(0 0)
943, 942943456, -41.72, -41.69, -43.24, 0.00, 0.00,(0 0)
944, 943944448, -43.63, -43.63, -44.91, 0.00, 0.00,(0 0)
945, 944945440, -38.69, -38.52, -39.54, 0.00, 0.00,(0 0)
946, 945946432, -37.70, -36.41, -37.87, 0.00, 0.00,(0 0)
947, 946947424, -35.06, -33.04, -35.81, 0.00, 0.00,(0 0)
948, 947948416, -43.68, -41.21, -43.73, 0.00, 0.00,(0 0)
949, 948949408, -52.01, -44.23, -56.77, 0.00, 0.00,(0 0)
950, 949950400, -53.89, -44.23, -54.34, 0.00, 0.00,(0 0)
951, 950951392, -51.45, -47.85, -62.58, 0.00, 0.00,(0 0)
952, 951952384, -50.97, -46.65, -65.55, 0.00, 0.00,(0 0)
953, 952953376, -59.40, -42.58, -67.43, 0.00, 0.00,(0 0)
954, 953954368, -65.49, -64.99, -66.22, 0.00, 0.00,(0 0)
955, 954955360, -67.08, -66.86, -67.49, 0.00, 0.00,(0 0)
956, 955956352, -61.64, -60.44, -61.84, 0.00, 0.00,(0 0)
957, 956957344, -57.91, -56.44, -58.11, 0.00, 0.00,(0 0)
958, 957958336, -58.14, -55.96, -58.22, 0.00, 0.00,(0 0)
959, 958959328, -59.48, -57.43, -59.48, 0.00, 0.00,(0 0)
960, 959960320, -62.08, -60.69, -62.08, 0.00, 0.00,(0 0)
961, 960961312, -67.03, -66.85, -67.19, 0.00, 0.00,(0 0)
962, 961962304, -67.70, -67.55, -67.78, 0.00, 0.00,(0 0)
963, 962963296, -67.56, -67.12, -67.77, 0.00, 0.00,(0 0)
964, 963964288, -67.52, -67.21, -67.69, 0.00, 0.00,(0 0)
965, 964965280, -67.25, -67.11, -67.49, 0.00, 0.00,(0 0)
966, 965966272, -67.07, -66.85, -67.35, 0.00, 0.00,(0 0)
967, 966967264, -66.89, -66.76, -67.19, 0.00, 0.00,(0 0)
968, 967968256, -66.86, -66.54, -66.90, 0.00, 0.00,(0 0)
969, 968969248, -66.84, -66.71, -67.07, 0.00, 0.00,(0 0)
970, 969970240, -66.81, -66.55, -66.88, 0.00, 0.00,(0 0)
971, 970971232, -66.76, -66.64, -66.99, 0.00, 0.00,(0 0)
972, 971972224, -66.76, -66.54, -66.91, 0.00, 0.00,(0 0)
973, 972973216, -66.76, -66.43, -66.81, 0.00, 0.00,(0 0)
974, 973974208, -66.77, -66.43, -67.47, 0.00, 0.00,(0 0)
975, 974975200, -66.71, -66.31, -66.97, 0.00, 0.00,(0 0)
976, 975976192, -66.61, -66.50, -66.68, 0.00, 0.00,(0 0)
977, 976977184, -66.61, -66.36, -66.84, 0.00, 0.00,(0 0)
978, 977978176, -66.65, -66.65, -67.03, 0.00, 0.00,(0 0)
979, 978979168, -66.63, -66.02, -67.55, 0.00, 0.00,(0 0)
980, 979980160, -66.57, -66.13, -66.59, 0.00, 0.00,(0 0)
981, 980981152, -66.62, -66.41, -66.76, 0.00, 0.00,(0 0)
982, 981982144, -66.51, -66.32, -66.66, 0.00, 0.00,(0 0)
983, 982983136, -66.48, -66.47, -67.00, 0.00, 0.00,(0 0)
984, 983984128, -66.43, -65.80, -66.66, 0.00, 0.00,(0 0)
985, 984985120, -66.42, -66.42, -66.72, 0.00, 0.00,(0 0)
986, 985986112, -66.48, -66.01, -66.90, 0.00, 0.00,(0 0)
987, 986987104, -66.41, -66.30, -66.93, 0.00, 0.00,(0 0)
988, 987988096, -66.41, -65.98, -66.57, 0.00, 0.00,(0 0)
989, 988989088, -66.34, -66.27, -67.10, 0.00, 0.00,(0 0)
990, 989990080, -66.24, -65.86, -66.67, 0.00, 0.00,(0 0)
991, 990991072, -66.29, -65.98, -66.73, 0.00, 0.00,(0 0)
992, 991992064, -66.24, -66.11, -66.30, 0.00, 0.00,(0 0)
993, 992993056, -66.26, -65.61, -66.51, 0.00, 0.00,(0 0)
994, 993994048, -66.28, -65.76, -66.33, 0.00, 0.00,(0 0)
995, 994995040, -66.13, -65.92, -66.42, 0.00, 0.00,(0 0)
996, 995996032, -66.20, -65.52, -66.21, 0.00, 0.00,(0 0)
997, 996997024, -66.10, -65.56, -66.22, 0.00, 0.00,(0 0)
998, 997998016, -66.16, -65.61, -66.21, 0.00, 0.00,(0 0)
999, 998999008, -66.14, -65.88, -66.19, 0.00, 0.00,(0 0)
1000, 1000000000, -66.15, -66.04, -66.44, 0.00, 0.00,(0 0)
