No, Freq(Hz), Ampt_Trace1(dBm), Ampt_Trace2(dBm), Ampt_Trace3(dBm), Ampt_Trace4(dBm), Ampt_Trace5(dBm), Loc
731, 730757657, -59.99, -59.46, -60.32, 0.00, 0.00,(0 0)
732, 731758558, -60.13, -59.91, -60.15, 0.00, 0.00,(0 0)
733, 732759459, -60.18, -59.93, -60.69, 0.00, 0.00,(0 0)
734, 733760360, -60.38, -60.23, -61.03, 0.00, 0.00,(0 0)
735, 734761261, -60.43, -60.32, -60.80, 0.00, 0.00,(0 0)
736, 735762162, -60.42, -60.10, -61.01, 0.00, 0.00,(0 0)
737, 736763063, -60.38, -59.97, -60.63, 0.00, 0.00,(0 0)
738, 737763963, -60.36, -60.33, -60.97, 0.00, 0.00,(0 0)
739, 738764864, -60.42, -60.41, -61.04, 0.00, 0.00,(0 0)
740, 739765765, -60.43, -60.33, -60.90, 0.00, 0.00,(0 0)
741, 740766666, -60.60, -60.06, -60.61, 0.00, 0.00,(0 0)
742, 741767567, -60.73, -60.34, -60.79, 0.00, 0.00,(0 0)
743, 742768468, -60.53, -60.45, -60.90, 0.00, 0.00,(0 0)
744, 743769369, -60.56, -60.55, -60.96, 0.00, 0.00,(0 0)
745, 744770270, -60.46, -60.20, -60.83, 0.00, 0.00,(0 0)
746, 745771171, -60.36, -60.14, -60.97, 0.00, 0.00,(0 0)
747, 746772072, -60.53, -59.89, -60.68, 0.00, 0.00,(0 0)
748, 747772972, -60.62, -60.40, -61.12, 0.00, 0.00,(0 0)
749, 748773873, -60.75, -60.54, -61.00, 0.00, 0.00,(0 0)
750, 749774774, -60.51, -60.50, -61.10, 0.00, 0.00,(0 0)
751, 750775675, -60.50, -60.30, -60.78, 0.00, 0.00,(0 0)
752, 751776576, -60.44, -60.39, -60.54, 0.00, 0.00,(0 0)
753, 752777477, -60.33, -60.30, -60.61, 0.00, 0.00,(0 0)
754, 753778378, -60.41, -60.08, -60.50, 0.00, 0.00,(0 0)
755, 754779279, -60.45, -60.43, -60.94, 0.00, 0.00,(0 0)
756, 755780180, -60.61, -60.32, -61.06, 0.00, 0.00,(0 0)
757, 756781081, -60.52, -60.52, -61.01, 0.00, 0.00,(0 0)
758, 757781981, -60.43, -59.91, -60.47, 0.00, 0.00,(0 0)
759, 758782882, -60.28, -59.84, -60.76, 0.00, 0.00,(0 0)
760, 759783783, -60.12, -59.98, -60.29, 0.00, 0.00,(0 0)
761, 760784684, -60.10, -59.90, -60.27, 0.00, 0.00,(0 0)
762, 761785585, -60.20, -59.67, -60.63, 0.00, 0.00,(0 0)
763, 762786486, -60.38, -60.32, -60.71, 0.00, 0.00,(0 0)
764, 763787387, -60.32, -60.30, -60.55, 0.00, 0.00,(0 0)
765, 764788288, -59.45, -59.40, -60.04, 0.00, 0.00,(0 0)
766, 765789189, -56.22, -56.15, -56.59, 0.00, 0.00,(0 0)
767, 766790090, -55.51, -55.41, -56.10, 0.00, 0.00,(0 0)
768, 767790990, -56.59, -56.48, -56.94, 0.00, 0.00,(0 0)
769, 768791891, -56.66, -56.66, -57.11, 0.00, 0.00,(0 0)
770, 769792792, -56.30, -56.11, -56.53, 0.00, 0.00,(0 0)
771, 770793693, -56.16, -56.07, -56.39, 0.00, 0.00,(0 0)
772, 771794594, -59.23, -58.94, -60.03, 0.00, 0.00,(0 0)
773, 772795495, -58.49, -56.91, -61.57, 0.00, 0.00,(0 0)
774, 773796396, -49.96, -48.18, -54.15, 0.00, 0.00,(0 0)
775, 774797297, -47.44, -43.39, -58.88, 0.00, 0.00,(0 0)
776, 775798198, -46.95, -46.72, -54.79, 0.00, 0.00,(0 0)
777, 776799099, -47.89, -45.28, -60.62, 0.00, 0.00,(0 0)
778, 777800000, -47.38, -40.31, -50.82, 0.00, 0.00,(0 0)
779, 778800900, -47.98, -40.18, -57.54, 0.00, 0.00,(0 0)
780, 779801801, -48.41, -48.11, -53.88, 0.00, 0.00,(0 0)
781, 780802702, -47.84, -46.24, -60.39, 0.00, 0.00,(0 0)
782, 781803603, -48.51, -43.85, -49.99, 0.00, 0.00,(0 0)
783, 782804504, -51.86, -49.19, -56.21, 0.00, 0.00,(0 0)
784, 783805405, -59.95, -56.47, -62.57, 0.00, 0.00,(0 0)
785, 784806306, -62.57, -62.53, -62.92, 0.00, 0.00,(0 0)
786, 785807207, -62.51, -62.46, -62.81, 0.00, 0.00,(0 0)
787, 786808108, -62.45, -62.03, -63.23, 0.00, 0.00,(0 0)
788, 787809009, -62.59, -62.21, -62.92, 0.00, 0.00,(0 0)
789, 788809909, -62.72, -62.49, -63.02, 0.00, 0.00,(0 0)
790, 789810810, -62.86, -62.45, -62.97, 0.00, 0.00,(0 0)
791, 790811711, -62.90, -62.63, -63.04, 0.00, 0.00,(0 0)
792, 791812612, -62.91, -62.56, -63.06, 0.00, 0.00,(0 0)
793, 792813513, -62.84, -62.36, -62.98, 0.00, 0.00,(0 0)
794, 793814414, -62.64, -62.63, -62.78, 0.00, 0.00,(0 0)
795, 794815315, -62.65, -62.52, -62.91, 0.00, 0.00,(0 0)
796, 795816216, -62.67, -62.43, -62.92, 0.00, 0.00,(0 0)
797, 796817117, -62.72, -62.34, -63.05, 0.00, 0.00,(0 0)
798, 797818018, -62.68, -62.36, -63.63, 0.00, 0.00,(0 0)
799, 798818918, -62.59, -62.50, -63.28, 0.00, 0.00,(0 0)
800, 799819819, -62.19, -61.85, -62.35, 0.00, 0.00,(0 0)
801, 800820720, -62.03, -61.40, -62.10, 0.00, 0.00,(0 0)
802, 801821621, -62.00, -61.80, -62.63, 0.00, 0.00,(0 0)
803, 802822522, -62.04, -61.74, -62.21, 0.00, 0.00,(0 0)
804, 803823423, -62.04, -62.03, -62.89, 0.00, 0.00,(0 0)
805, 804824324, -61.99, -61.99, -62.54, 0.00, 0.00,(0 0)
806, 805825225, -61.94, -61.93, -62.23, 0.00, 0.00,(0 0)
807, 806826126, -61.76, -61.53, -61.80, 0.00, 0.00,(0 0)
808, 807827027, -61.68, -61.57, -61.75, 0.00, 0.00,(0 0)
809, 808827927, -61.77, -61.54, -62.04, 0.00, 0.00,(0 0)
810, 809828828, -61.47, -61.09, -61.61, 0.00, 0.00,(0 0)
811, 810829729, -61.42, -61.38, -61.76, 0.00, 0.00,(0 0)
812, 811830630, -62.20, -61.94, -62.67, 0.00, 0.00,(0 0)
813, 812831531, -62.39, -62.37, -62.76, 0.00, 0.00,(0 0)
814, 813832432, -62.42, -62.38, -62.72, 0.00, 0.00,(0 0)
815, 814833333, -62.58, -62.54, -62.86, 0.00, 0.00,(0 0)
816, 815834234, -62.82, -62.59, -62.94, 0.00, 0.00,(0 0)
817, 816835135, -63.11, -62.77, -63.45, 0.00, 0.00,(0 0)
818, 817836036, -63.39, -63.37, -64.24, 0.00, 0.00,(0 0)
819, 818836936, -63.63, -63.25, -63.97, 0.00, 0.00,(0 0)
820, 819837837, -63.65, -63.35, -63.94, 0.00, 0.00,(0 0)
821, 820838738, -63.59, -63.34, -63.92, 0.00, 0.00,(0 0)
822, 821839639, -64.03, -63.97, -64.98, 0.00, 0.00,(0 0)
823, 822840540, -63.44, -63.19, -63.74, 0.00, 0.00,(0 0)
824, 823841441, -63.74, -63.61, -63.99, 0.00, 0.00,(0 0)
825, 824842342, -64.54, -63.86, -64.94, 0.00, 0.00,(0 0)
826, 825843243, -64.65, -64.62, -64.83, 0.00, 0.00,(0 0)
827, 826844144, -64.76, -64.76, -65.25, 0.00, 0.00,(0 0)
828, 827845045, -64.81, -64.80, -65.16, 0.00, 0.00,(0 0)
829, 828845945, -64.26, -63.92, -65.02, 0.00, 0.00,(0 0)
830, 829846846, -61.16, -59.61, -64.83, 0.00, 0.00,(0 0)
831, 830847747, -61.55, -59.57, -64.63, 0.00, 0.00,(0 0)
832, 831848648, -64.72, -64.43, -65.50, 0.00, 0.00,(0 0)
833, 832849549, -65.26, -65.09, -65.53, 0.00, 0.00,(0 0)
834, 833850450, -65.11, -65.11, -65.28, 0.00, 0.00,(0 0)
835, 834851351, -65.14, -64.88, -65.18, 0.00, 0.00,(0 0)
836, 835852252, -65.06, -64.94, -65.40, 0.00, 0.00,(0 0)
837, 836853153, -65.15, -64.98, -65.26, 0.00, 0.00,(0 0)
838, 837854054, -64.47, -63.38, -65.23, 0.00, 0.00,(0 0)
839, 838854954, -64.09, -63.91, -65.86, 0.00, 0.00,(0 0)
840, 839855855, -64.76, -64.71, -65.06, 0.00, 0.00,(0 0)
841, 840856756, -64.90, -64.83, -65.18, 0.00, 0.00,(0 0)
842, 841857657, -65.02, -64.70, -65.27, 0.00, 0.00,(0 0)
843, 842858558, -65.06, -65.03, -65.42, 0.00, 0.00,(0 0)
844, 843859459, -64.96, -64.82, -65.65, 0.00, 0.00,(0 0)
845, 844860360, -64.95, -64.89, -65.16, 0.00, 0.00,(0 0)
846, 845861261, -64.89, -64.70, -65.32, 0.00, 0.00,(0 0)
847, 846862162, -64.94, -64.94, -65.45, 0.00, 0.00,(0 0)
848, 847863063, -64.86, -64.52, -65.29, 0.00, 0.00,(0 0)
849, 848863963, -64.85, -64.60, -65.10, 0.00, 0.00,(0 0)
850, 849864864, -64.30, -64.08, -64.47, 0.00, 0.00,(0 0)
851, 850865765, -64.12, -64.08, -64.99, 0.00, 0.00,(0 0)
852, 851866666, -65.06, -64.48, -65.33, 0.00, 0.00,(0 0)
853, 852867567, -65.05, -64.90, -65.29, 0.00, 0.00,(0 0)
854, 853868468, -65.07, -65.00, -65.81, 0.00, 0.00,(0 0)
855, 854869369, -65.11, -64.30, -65.86, 0.00, 0.00,(0 0)
856, 855870270, -65.29, -65.27, -65.56, 0.00, 0.00,(0 0)
857, 856871171, -65.47, -65.38, -66.02, 0.00, 0.00,(0 0)
858, 857872072, -65.58, -65.43, -66.09, 0.00, 0.00,(0 0)
859, 858872972, -65.60, -65.32, -65.97, 0.00, 0.00,(0 0)
860, 859873873, -65.59, -65.54, -65.89, 0.00, 0.00,(0 0)
861, 860874774, -65.59, -65.59, -66.07, 0.00, 0.00,(0 0)
862, 861875675, -65.84, -65.26, -65.93, 0.00, 0.00,(0 0)
863, 862876576, -65.84, -65.49, -66.18, 0.00, 0.00,(0 0)
864, 863877477, -65.93, -65.67, -66.18, 0.00, 0.00,(0 0)
865, 864878378, -65.92, -65.89, -66.11, 0.00, 0.00,(0 0)
866, 865879279, -65.85, -65.58, -66.32, 0.00, 0.00,(0 0)
867, 866880180, -65.46, -65.16, -65.66, 0.00, 0.00,(0 0)
868, 867881081, -65.34, -64.16, -66.32, 0.00, 0.00,(0 0)
869, 868881981, -64.89, -64.44, -66.41, 0.00, 0.00,(0 0)
870, 869882882, -64.47, -64.23, -65.87, 0.00, 0.00,(0 0)
871, 870883783, -64.45, -64.29, -65.92, 0.00, 0.00,(0 0)
872, 871884684, -65.26, -64.80, -66.65, 0.00, 0.00,(0 0)
873, 872885585, -64.70, -62.98, -66.39, 0.00, 0.00,(0 0)
874, 873886486, -48.92, -46.85, -66.02, 0.00, 0.00,(0 0)
875, 874887387, -31.30, -20.31, -34.60, 0.00, 0.00,(0 0)
876, 875888288, -29.11, -23.55, -45.77, 0.00, 0.00,(0 0)
877, 876889189, -28.24, -18.09, -47.85, 0.00, 0.00,(0 0)
878, 877890090, -29.07, -25.83, -60.21, 0.00, 0.00,(0 0)
879, 878890990, -29.02, -19.55, -59.92, 0.00, 0.00,(0 0)
880, 879891891, -30.34, -20.40, -33.98, 0.00, 0.00,(0 0)
881, 880892792, -29.54, -20.16, -58.69, 0.00, 0.00,(0 0)
882, 881893693, -31.05, -29.90, -62.55, 0.00, 0.00,(0 0)
883, 882894594, -27.74, -22.03, -63.59, 0.00, 0.00,(0 0)
884, 883895495, -33.43, -24.59, -39.88, 0.00, 0.00,(0 0)
885, 884896396, -33.51, -28.81, -55.91, 0.00, 0.00,(0 0)
886, 885897297, -33.60, -25.52, -37.03, 0.00, 0.00,(0 0)
887, 886898198, -31.41, -25.10, -61.54, 0.00, 0.00,(0 0)
888, 887899099, -28.11, -27.66, -45.49, 0.00, 0.00,(0 0)
889, 888900000, -26.22, -24.28, -56.04, 0.00, 0.00,(0 0)
890, 889900900, -29.38, -23.67, -35.70, 0.00, 0.00,(0 0)
891, 890901801, -31.86, -25.19, -39.64, 0.00, 0.00,(0 0)
892, 891902702, -33.89, -24.16, -39.62, 0.00, 0.00,(0 0)
893, 892903603, -35.05, -31.35, -55.58, 0.00, 0.00,(0 0)
894, 893904504, -37.12, -27.27, -43.93, 0.00, 0.00,(0 0)
895, 894905405, -51.64, -49.47, -62.93, 0.00, 0.00,(0 0)
896, 895906306, -66.50, -65.84, -67.78, 0.00, 0.00,(0 0)
897, 896907207, -66.86, -66.37, -67.59, 0.00, 0.00,(0 0)
898, 897908108, -66.92, -66.75, -67.21, 0.00, 0.00,(0 0)
899, 898909009, -66.82, -66.71, -67.28, 0.00, 0.00,(0 0)
900, 899909909, -66.54, -66.24, -66.91, 0.00, 0.00,(0 0)
901, 900910810, -66.55, -66.50, -66.99, 0.00, 0.00,(0 0)
902, 901911711, -66.62, -66.58, -67.19, 0.00, 0.00,(0 0)
903, 902912612, -66.54, -66.41, -66.79, 0.00, 0.00,(0 0)
904, 903913513, -66.52, -66.16, -66.90, 0.00, 0.00,(0 0)
905, 904914414, -66.45, -66.36, -66.68, 0.00, 0.00,(0 0)
906, 905915315, -66.55, -66.38, -66.74, 0.00, 0.00,(0 0)
907, 906916216, -66.67, -66.58, -67.17, 0.00, 0.00,(0 0)
908, 907917117, -66.66, -66.08, -67.03, 0.00, 0.00,(0 0)
909, 908918018, -66.30, -65.80, -66.74, 0.00, 0.00,(0 0)
910, 909918918, -65.30, -64.90, -65.58, 0.00, 0.00,(0 0)
911, 910919819, -65.20, -65.01, -65.73, 0.00, 0.00,(0 0)
912, 911920720, -66.02, -65.85, -66.14, 0.00, 0.00,(0 0)
913, 912921621, -66.61, -66.34, -66.99, 0.00, 0.00,(0 0)
914, 913922522, -66.78, -66.70, -67.03, 0.00, 0.00,(0 0)
915, 914923423, -66.83, -66.81, -67.30, 0.00, 0.00,(0 0)
916, 915924324, -66.71, -66.48, -66.98, 0.00, 0.00,(0 0)
917, 916925225, -66.52, -66.20, -67.00, 0.00, 0.00,(0 0)
918, 917926126, -66.51, -66.22, -66.87, 0.00, 0.00,(0 0)
919, 918927027, -66.54, -66.29, -66.93, 0.00, 0.00,(0 0)
920, 919927927, -66.50, -66.43, -67.06, 0.00, 0.00,(0 0)
921, 920928828, -66.50, -66.43, -67.18, 0.00, 0.00,(0 0)
922, 921929729, -66.62, -66.51, -66.89, 0.00, 0.00,(0 0)
923, 922930630, -66.54, -66.49, -66.79, 0.00, 0.00,(0 0)
924, 923931531, -66.65, -66.60, -66.87, 0.00, 0.00,(0 0)
925, 924932432, -66.50, -66.46, -67.03, 0.00, 0.00,(0 0)
926, 925933333, -66.58, -66.51, -66.73, 0.00, 0.00,(0 0)
927, 926934234, -66.61, -66.58, -67.02, 0.00, 0.00,(0 0)
928, 927935135, -66.52, -66.39, -67.41, 0.00, 0.00,(0 0)
929, 928936036, -66.57, -66.46, -67.08, 0.00, 0.00,(0 0)
930, 929936936, -66.50, -66.39, -66.72, 0.00, 0.00,(0 0)
931, 930937837, -66.52, -65.99, -66.92, 0.00, 0.00,(0 0)
932, 931938738, -66.51, -66.16, -67.20, 0.00, 0.00,(0 0)
933, 932939639, -66.47, -66.41, -66.72, 0.00, 0.00,(0 0)
934, 933940540, -66.47, -66.33, -66.92, 0.00, 0.00,(0 0)
935, 934941441, -66.41, -66.30, -67.05, 0.00, 0.00,(0 0)
936, 935942342, -66.50, -66.16, -66.89, 0.00, 0.00,(0 0)
937, 936943243, -66.48, -66.42, -66.82, 0.00, 0.00,(0 0)
938, 937944144, -66.40, -66.30, -66.72, 0.00, 0.00,(0 0)
939, 938945045, -66.45, -66.26, -66.61, 0.00, 0.00,(0 0)
940, 939945945, -66.28, -66.02, -67.01, 0.00, 0.00,(0 0)
941, 940946846, -66.26, -66.13, -66.41, 0.00, 0.00,(0 0)
942, 941947747, -66.43, -66.05, -66.61, 0.00, 0.00,(0 0)
943, 942948648, -66.34, -66.08, -66.68, 0.00, 0.00,(0 0)
944, 943949549, -66.34, -66.23, -66.45, 0.00, 0.00,(0 0)
945, 944950450, -66.40, -66.04, -66.51, 0.00, 0.00,(0 0)
946, 945951351, -66.35, -66.33, -66.94, 0.00, 0.00,(0 0)
947, 946952252, -66.40, -66.05, -66.72, 0.00, 0.00,(0 0)
948, 947953153, -66.59, -66.44, -67.19, 0.00, 0.00,(0 0)
949, 948954054, -66.65, -66.57, -67.28, 0.00, 0.00,(0 0)
950, 949954954, -66.15, -65.98, -67.18, 0.00, 0.00,(0 0)
951, 950955855, -64.61, -63.53, -65.05, 0.00, 0.00,(0 0)
952, 951956756, -64.04, -63.31, -65.89, 0.00, 0.00,(0 0)
953, 952957657, -63.68, -63.33, -65.62, 0.00, 0.00,(0 0)
954, 953958558, -64.49, -63.90, -66.37, 0.00, 0.00,(0 0)
955, 954959459, -64.89, -64.54, -65.58, 0.00, 0.00,(0 0)
956, 955960360, -65.34, -65.15, -65.86, 0.00, 0.00,(0 0)
957, 956961261, -65.38, -65.21, -65.95, 0.00, 0.00,(0 0)
958, 957962162, -65.52, -65.08, -66.09, 0.00, 0.00,(0 0)
959, 958963063, -65.22, -64.92, -66.07, 0.00, 0.00,(0 0)
960, 959963963, -65.92, -65.76, -66.23, 0.00, 0.00,(0 0)
961, 960964864, -66.06, -65.77, -66.49, 0.00, 0.00,(0 0)
962, 961965765, -66.14, -66.08, -66.67, 0.00, 0.00,(0 0)
963, 962966666, -66.06, -65.89, -66.41, 0.00, 0.00,(0 0)
964, 963967567, -66.03, -65.92, -66.96, 0.00, 0.00,(0 0)
965, 964968468, -65.89, -65.55, -66.10, 0.00, 0.00,(0 0)
966, 965969369, -65.97, -65.94, -66.29, 0.00, 0.00,(0 0)
967, 966970270, -65.93, -65.86, -66.82, 0.00, 0.00,(0 0)
968, 967971171, -65.84, -65.38, -66.72, 0.00, 0.00,(0 0)
969, 968972072, -65.87, -65.81, -66.06, 0.00, 0.00,(0 0)
970, 969972972, -65.86, -65.81, -66.28, 0.00, 0.00,(0 0)
971, 970973873, -65.83, -65.73, -66.10, 0.00, 0.00,(0 0)
972, 971974774, -65.71, -65.55, -66.38, 0.00, 0.00,(0 0)
973, 972975675, -65.71, -65.49, -66.12, 0.00, 0.00,(0 0)
974, 973976576, -65.74, -65.67, -66.10, 0.00, 0.00,(0 0)
975, 974977477, -65.73, -65.67, -65.96, 0.00, 0.00,(0 0)
976, 975978378, -65.72, -65.36, -65.86, 0.00, 0.00,(0 0)
977, 976979279, -65.75, -65.73, -66.51, 0.00, 0.00,(0 0)
978, 977980180, -65.63, -65.35, -65.88, 0.00, 0.00,(0 0)
979, 978981081, -65.66, -65.61, -65.95, 0.00, 0.00,(0 0)
980, 979981981, -65.57, -65.11, -65.70, 0.00, 0.00,(0 0)
981, 980982882, -65.53, -64.66, -65.55, 0.00, 0.00,(0 0)
982, 981983783, -65.58, -65.54, -65.75, 0.00, 0.00,(0 0)
983, 982984684, -65.56, -65.19, -66.06, 0.00, 0.00,(0 0)
984, 983985585, -65.53, -65.47, -66.25, 0.00, 0.00,(0 0)
985, 984986486, -65.45, -65.32, -65.82, 0.00, 0.00,(0 0)
986, 985987387, -65.48, -65.17, -65.74, 0.00, 0.00,(0 0)
987, 986988288, -65.41, -65.34, -65.50, 0.00, 0.00,(0 0)
988, 987989189, -65.35, -65.18, -65.60, 0.00, 0.00,(0 0)
989, 988990090, -65.31, -65.05, -66.15, 0.00, 0.00,(0 0)
990, 989990990, -65.34, -65.20, -66.01, 0.00, 0.00,(0 0)
991, 990991891, -65.39, -65.34, -66.09, 0.00, 0.00,(0 0)
992, 991992792, -65.39, -65.21, -65.61, 0.00, 0.00,(0 0)
993, 992993693, -65.22, -65.02, -65.66, 0.00, 0.00,(0 0)
994, 993994594, -65.25, -65.03, -65.35, 0.00, 0.00,(0 0)
995, 994995495, -65.26, -65.17, -65.76, 0.00, 0.00,(0 0)
996, 995996396, -65.16, -64.97, -65.68, 0.00, 0.00,(0 0)
997, 996997297, -65.31, -65.18, -65.80, 0.00, 0.00,(0 0)
998, 997998198, -65.19, -65.06, -65.54, 0.00, 0.00,(0 0)
999, 998999099, -65.13, -64.92, -65.47, 0.00, 0.00,(0 0)
1000, 1000000000, -65.11, -64.78, -65.30, 0.00, 0.00,(0 0)
