No, Freq(Hz), Ampt_Trace1(dBm), Ampt_Trace2(dBm), Ampt_Trace3(dBm), Ampt_Trace4(dBm), Ampt_Trace5(dBm), Loc
731, 732073315, -60.56, -59.66, -61.74, 0.00, 0.00,(0 0)
732, 733074216, -61.04, -59.27, -61.65, 0.00, 0.00,(0 0)
733, 734075117, -60.90, -59.12, -61.83, 0.00, 0.00,(0 0)
734, 735076018, -60.87, -56.56, -61.91, 0.00, 0.00,(0 0)
735, 736076919, -60.74, -55.39, -62.02, 0.00, 0.00,(0 0)
736, 737077820, -61.03, -57.92, -62.06, 0.00, 0.00,(0 0)
737, 738078720, -60.86, -59.96, -62.10, 0.00, 0.00,(0 0)
738, 739079621, -61.34, -60.11, -62.11, 0.00, 0.00,(0 0)
739, 740080522, -61.45, -60.09, -62.13, 0.00, 0.00,(0 0)
740, 741081423, -61.15, -59.71, -62.01, 0.00, 0.00,(0 0)
741, 742082324, -60.78, -59.09, -62.28, 0.00, 0.00,(0 0)
742, 743083225, -61.23, -59.83, -61.81, 0.00, 0.00,(0 0)
743, 744084126, -62.10, -59.28, -62.10, 0.00, 0.00,(0 0)
744, 745085027, -61.75, -57.37, -62.05, 0.00, 0.00,(0 0)
745, 746085928, -61.33, -57.68, -62.05, 0.00, 0.00,(0 0)
746, 747086829, -60.70, -59.63, -61.82, 0.00, 0.00,(0 0)
747, 748087729, -61.22, -59.46, -61.74, 0.00, 0.00,(0 0)
748, 749088630, -60.72, -59.41, -61.26, 0.00, 0.00,(0 0)
749, 750089531, -59.85, -57.67, -61.17, 0.00, 0.00,(0 0)
750, 751090432, -60.72, -58.91, -61.22, 0.00, 0.00,(0 0)
751, 752091333, -60.87, -59.30, -61.63, 0.00, 0.00,(0 0)
752, 753092234, -60.81, -59.53, -61.55, 0.00, 0.00,(0 0)
753, 754093135, -60.22, -59.23, -61.47, 0.00, 0.00,(0 0)
754, 755094036, -60.06, -59.26, -61.19, 0.00, 0.00,(0 0)
755, 756094937, -60.49, -59.26, -61.15, 0.00, 0.00,(0 0)
756, 757095838, -60.68, -57.85, -61.15, 0.00, 0.00,(0 0)
757, 758096738, -60.12, -40.57, -60.99, 0.00, 0.00,(0 0)
758, 759097639, -30.76, -22.09, -56.54, 0.00, 0.00,(0 0)
759, 760098540, -38.99, -16.94, -52.60, 0.00, 0.00,(0 0)
760, 761099441, -28.24, -17.32, -52.06, 0.00, 0.00,(0 0)
761, 762100342, -47.32, -17.78, -54.21, 0.00, 0.00,(0 0)
762, 763101243, -32.23, -18.52, -53.86, 0.00, 0.00,(0 0)
763, 764102144, -35.97, -19.40, -53.53, 0.00, 0.00,(0 0)
764, 765103045, -31.14, -20.04, -53.69, 0.00, 0.00,(0 0)
765, 766103946, -43.32, -22.12, -52.47, 0.00, 0.00,(0 0)
766, 767104847, -36.18, -21.08, -54.18, 0.00, 0.00,(0 0)
767, 768105747, -35.33, -21.98, -53.69, 0.00, 0.00,(0 0)
768, 769106648, -31.48, -21.77, -54.23, 0.00, 0.00,(0 0)
769, 770107549, -38.85, -22.84, -53.81, 0.00, 0.00,(0 0)
770, 771108450, -35.95, -22.04, -53.41, 0.00, 0.00,(0 0)
771, 772109351, -29.19, -17.21, -55.03, 0.00, 0.00,(0 0)
772, 773110252, -27.52, 9.07, -54.52, 0.00, 0.00,(0 0)
773, 774111153, -29.69, 9.08, -53.55, 0.00, 0.00,(0 0)
774, 775112054, -39.94, 9.08, -53.99, 0.00, 0.00,(0 0)
775, 776112955, -24.61, 9.08, -55.75, 0.00, 0.00,(0 0)
776, 777113856, -31.03, 9.08, -54.83, 0.00, 0.00,(0 0)
777, 778114756, -32.99, -23.97, -59.24, 0.00, 0.00,(0 0)
778, 779115657, -52.92, -23.77, -59.62, 0.00, 0.00,(0 0)
779, 780116558, -30.54, -24.24, -59.08, 0.00, 0.00,(0 0)
780, 781117459, -27.38, -26.59, -59.11, 0.00, 0.00,(0 0)
781, 782118360, -38.89, -31.38, -59.84, 0.00, 0.00,(0 0)
782, 783119261, -33.41, -29.17, -60.21, 0.00, 0.00,(0 0)
783, 784120162, -20.40, 9.08, -56.88, 0.00, 0.00,(0 0)
784, 785121063, -22.47, -19.15, -54.56, 0.00, 0.00,(0 0)
785, 786121964, -27.40, -20.73, -56.64, 0.00, 0.00,(0 0)
786, 787122865, -46.99, -20.34, -56.73, 0.00, 0.00,(0 0)
787, 788123766, -53.16, -20.05, -58.71, 0.00, 0.00,(0 0)
788, 789124666, -54.81, -21.23, -57.49, 0.00, 0.00,(0 0)
789, 790125567, -54.94, -23.38, -58.76, 0.00, 0.00,(0 0)
790, 791126468, -56.14, -22.31, -57.92, 0.00, 0.00,(0 0)
791, 792127369, -54.83, -21.08, -58.10, 0.00, 0.00,(0 0)
792, 793128270, -55.99, -20.75, -58.32, 0.00, 0.00,(0 0)
793, 794129171, -33.45, -21.97, -57.55, 0.00, 0.00,(0 0)
794, 795130072, -43.49, -24.37, -58.48, 0.00, 0.00,(0 0)
795, 796130973, -34.57, -25.06, -58.65, 0.00, 0.00,(0 0)
796, 797131874, -36.02, -23.87, -58.26, 0.00, 0.00,(0 0)
797, 798132775, -30.94, -22.73, -58.15, 0.00, 0.00,(0 0)
798, 799133675, -39.23, -23.80, -59.52, 0.00, 0.00,(0 0)
799, 800134576, -36.87, -24.46, -59.52, 0.00, 0.00,(0 0)
800, 801135477, -35.26, -25.78, -59.19, 0.00, 0.00,(0 0)
801, 802136378, -40.47, -27.90, -60.38, 0.00, 0.00,(0 0)
802, 803137279, -46.21, -36.60, -62.47, 0.00, 0.00,(0 0)
803, 804138180, -62.43, -53.73, -63.63, 0.00, 0.00,(0 0)
804, 805139081, -63.54, -62.04, -64.19, 0.00, 0.00,(0 0)
805, 806139982, -63.39, -62.14, -64.28, 0.00, 0.00,(0 0)
806, 807140883, -63.77, -62.25, -64.21, 0.00, 0.00,(0 0)
807, 808141784, -63.46, -62.45, -64.64, 0.00, 0.00,(0 0)
808, 809142684, -63.63, -62.70, -64.81, 0.00, 0.00,(0 0)
809, 810143585, -62.87, -62.06, -64.59, 0.00, 0.00,(0 0)
810, 811144486, -63.59, -62.58, -65.20, 0.00, 0.00,(0 0)
811, 812145387, -64.38, -63.11, -65.33, 0.00, 0.00,(0 0)
812, 813146288, -63.86, -63.24, -65.14, 0.00, 0.00,(0 0)
813, 814147189, -64.77, -62.93, -65.35, 0.00, 0.00,(0 0)
814, 815148090, -64.21, -63.02, -65.37, 0.00, 0.00,(0 0)
815, 816148991, -64.47, -58.78, -65.32, 0.00, 0.00,(0 0)
816, 817149892, -64.19, -63.16, -65.46, 0.00, 0.00,(0 0)
817, 818150793, -64.74, -63.51, -65.71, 0.00, 0.00,(0 0)
818, 819151693, -64.11, -61.77, -65.19, 0.00, 0.00,(0 0)
819, 820152594, -63.70, -63.10, -65.25, 0.00, 0.00,(0 0)
820, 821153495, -63.56, -61.33, -65.42, 0.00, 0.00,(0 0)
821, 822154396, -63.62, -62.73, -64.73, 0.00, 0.00,(0 0)
822, 823155297, -63.04, -61.62, -63.93, 0.00, 0.00,(0 0)
823, 824156198, -63.96, -61.48, -64.40, 0.00, 0.00,(0 0)
824, 825157099, -63.56, -62.72, -64.64, 0.00, 0.00,(0 0)
825, 826158000, -63.88, -62.53, -64.53, 0.00, 0.00,(0 0)
826, 827158901, -63.03, -62.00, -64.18, 0.00, 0.00,(0 0)
827, 828159802, -63.08, -61.76, -64.29, 0.00, 0.00,(0 0)
828, 829160702, -63.10, -61.97, -64.14, 0.00, 0.00,(0 0)
829, 830161603, -63.03, -61.33, -63.54, 0.00, 0.00,(0 0)
830, 831162504, -62.83, -62.03, -64.28, 0.00, 0.00,(0 0)
831, 832163405, -63.40, -62.52, -64.66, 0.00, 0.00,(0 0)
832, 833164306, -63.34, -62.82, -65.64, 0.00, 0.00,(0 0)
833, 834165207, -63.91, -63.16, -64.99, 0.00, 0.00,(0 0)
834, 835166108, -64.60, -63.26, -65.61, 0.00, 0.00,(0 0)
835, 836167009, -64.69, -63.63, -65.68, 0.00, 0.00,(0 0)
836, 837167910, -64.94, -63.88, -66.10, 0.00, 0.00,(0 0)
837, 838168811, -65.88, -64.67, -66.61, 0.00, 0.00,(0 0)
838, 839169711, -65.74, -65.25, -67.24, 0.00, 0.00,(0 0)
839, 840170612, -66.59, -65.49, -67.64, 0.00, 0.00,(0 0)
840, 841171513, -66.87, -65.60, -67.96, 0.00, 0.00,(0 0)
841, 842172414, -66.86, -65.97, -67.92, 0.00, 0.00,(0 0)
842, 843173315, -67.20, -66.28, -68.16, 0.00, 0.00,(0 0)
843, 844174216, -67.74, -66.52, -68.36, 0.00, 0.00,(0 0)
844, 845175117, -67.59, -66.76, -68.76, 0.00, 0.00,(0 0)
845, 846176018, -68.08, -66.95, -69.02, 0.00, 0.00,(0 0)
846, 847176919, -68.57, -67.21, -69.35, 0.00, 0.00,(0 0)
847, 848177820, -68.68, -67.26, -69.35, 0.00, 0.00,(0 0)
848, 849178720, -68.11, -67.22, -69.33, 0.00, 0.00,(0 0)
849, 850179621, -67.18, -66.50, -69.25, 0.00, 0.00,(0 0)
850, 851180522, -68.01, -67.30, -69.38, 0.00, 0.00,(0 0)
851, 852181423, -68.71, -67.54, -69.48, 0.00, 0.00,(0 0)
852, 853182324, -68.49, -67.68, -69.66, 0.00, 0.00,(0 0)
853, 854183225, -68.12, -67.68, -69.79, 0.00, 0.00,(0 0)
854, 855184126, -69.03, -67.46, -69.98, 0.00, 0.00,(0 0)
855, 856185027, -68.45, -67.21, -69.28, 0.00, 0.00,(0 0)
856, 857185928, -68.10, -67.32, -69.13, 0.00, 0.00,(0 0)
857, 858186829, -68.44, -67.28, -69.27, 0.00, 0.00,(0 0)
858, 859187729, -68.71, -67.37, -69.22, 0.00, 0.00,(0 0)
859, 860188630, -67.53, -66.79, -69.16, 0.00, 0.00,(0 0)
860, 861189531, -68.00, -67.01, -69.35, 0.00, 0.00,(0 0)
861, 862190432, -67.98, -66.94, -69.06, 0.00, 0.00,(0 0)
862, 863191333, -67.71, -67.08, -69.08, 0.00, 0.00,(0 0)
863, 864192234, -67.87, -66.58, -68.82, 0.00, 0.00,(0 0)
864, 865193135, -68.11, -66.90, -69.16, 0.00, 0.00,(0 0)
865, 866194036, -68.65, -67.18, -69.23, 0.00, 0.00,(0 0)
866, 867194937, -68.22, -67.19, -69.51, 0.00, 0.00,(0 0)
867, 868195838, -68.19, -67.26, -69.42, 0.00, 0.00,(0 0)
868, 869196738, -68.27, -67.22, -69.51, 0.00, 0.00,(0 0)
869, 870197639, -66.88, -66.32, -69.11, 0.00, 0.00,(0 0)
870, 871198540, -68.29, -66.94, -69.04, 0.00, 0.00,(0 0)
871, 872199441, -68.64, -67.44, -69.63, 0.00, 0.00,(0 0)
872, 873200342, -68.52, -67.76, -69.69, 0.00, 0.00,(0 0)
873, 874201243, -69.07, -67.77, -69.85, 0.00, 0.00,(0 0)
874, 875202144, -68.59, -67.72, -69.95, 0.00, 0.00,(0 0)
875, 876203045, -68.49, -67.86, -69.84, 0.00, 0.00,(0 0)
876, 877203946, -68.65, -68.00, -70.17, 0.00, 0.00,(0 0)
877, 878204847, -70.20, -67.73, -70.30, 0.00, 0.00,(0 0)
878, 879205747, -68.92, -67.81, -70.32, 0.00, 0.00,(0 0)
879, 880206648, -68.24, -67.83, -69.99, 0.00, 0.00,(0 0)
880, 881207549, -69.68, -68.32, -70.52, 0.00, 0.00,(0 0)
881, 882208450, -69.02, -68.91, -70.92, 0.00, 0.00,(0 0)
882, 883209351, -69.57, -68.91, -70.80, 0.00, 0.00,(0 0)
883, 884210252, -69.34, -69.00, -71.55, 0.00, 0.00,(0 0)
884, 885211153, -69.54, -69.03, -70.98, 0.00, 0.00,(0 0)
885, 886212054, -70.31, -69.29, -71.25, 0.00, 0.00,(0 0)
886, 887212955, -70.03, -69.47, -71.67, 0.00, 0.00,(0 0)
887, 888213856, -70.87, -69.54, -71.59, 0.00, 0.00,(0 0)
888, 889214756, -70.91, -69.63, -71.73, 0.00, 0.00,(0 0)
889, 890215657, -70.00, -69.13, -71.42, 0.00, 0.00,(0 0)
890, 891216558, -70.32, -69.65, -71.76, 0.00, 0.00,(0 0)
891, 892217459, -71.27, -70.00, -71.86, 0.00, 0.00,(0 0)
892, 893218360, -71.62, -69.90, -72.17, 0.00, 0.00,(0 0)
893, 894219261, -70.77, -70.19, -72.25, 0.00, 0.00,(0 0)
894, 895220162, -71.51, -69.64, -72.09, 0.00, 0.00,(0 0)
895, 896221063, -71.32, -66.74, -72.33, 0.00, 0.00,(0 0)
896, 897221964, -69.99, -68.96, -72.36, 0.00, 0.00,(0 0)
897, 898222865, -71.51, -65.59, -72.18, 0.00, 0.00,(0 0)
898, 899223766, -71.25, -68.52, -72.27, 0.00, 0.00,(0 0)
899, 900224666, -70.37, -66.42, -72.29, 0.00, 0.00,(0 0)
900, 901225567, -70.93, -66.58, -72.39, 0.00, 0.00,(0 0)
901, 902226468, -71.61, -66.66, -72.41, 0.00, 0.00,(0 0)
902, 903227369, -70.88, -66.71, -72.37, 0.00, 0.00,(0 0)
903, 904228270, -71.53, -68.28, -72.56, 0.00, 0.00,(0 0)
904, 905229171, -71.90, -68.47, -72.74, 0.00, 0.00,(0 0)
905, 906230072, -71.16, -65.98, -72.65, 0.00, 0.00,(0 0)
906, 907230973, -71.51, -70.27, -72.44, 0.00, 0.00,(0 0)
907, 908231874, -71.06, -70.30, -72.23, 0.00, 0.00,(0 0)
908, 909232775, -70.25, -66.77, -71.85, 0.00, 0.00,(0 0)
909, 910233675, -69.58, -66.52, -71.46, 0.00, 0.00,(0 0)
910, 911234576, -70.07, -65.87, -71.80, 0.00, 0.00,(0 0)
911, 912235477, -71.11, -65.74, -71.98, 0.00, 0.00,(0 0)
912, 913236378, -71.52, -70.29, -72.19, 0.00, 0.00,(0 0)
913, 914237279, -71.23, -63.38, -72.22, 0.00, 0.00,(0 0)
914, 915238180, -71.47, -64.38, -72.13, 0.00, 0.00,(0 0)
915, 916239081, -71.93, -65.48, -72.04, 0.00, 0.00,(0 0)
916, 917239982, -70.85, -70.08, -72.06, 0.00, 0.00,(0 0)
917, 918240883, -71.26, -65.95, -72.31, 0.00, 0.00,(0 0)
918, 919241784, -71.05, -68.07, -72.40, 0.00, 0.00,(0 0)
919, 920242684, -70.87, -65.10, -72.39, 0.00, 0.00,(0 0)
920, 921243585, -71.22, -67.08, -72.45, 0.00, 0.00,(0 0)
921, 922244486, -71.37, -68.20, -72.58, 0.00, 0.00,(0 0)
922, 923245387, -71.34, -70.32, -72.46, 0.00, 0.00,(0 0)
923, 924246288, -71.73, -69.94, -72.57, 0.00, 0.00,(0 0)
924, 925247189, -71.34, -69.53, -72.83, 0.00, 0.00,(0 0)
925, 926248090, -72.14, -68.47, -72.77, 0.00, 0.00,(0 0)
926, 927248991, -71.98, -68.30, -72.85, 0.00, 0.00,(0 0)
927, 928249892, -71.63, -69.91, -73.00, 0.00, 0.00,(0 0)
928, 929250793, -71.52, -70.89, -72.85, 0.00, 0.00,(0 0)
929, 930251693, -72.78, -70.73, -73.16, 0.00, 0.00,(0 0)
930, 931252594, -71.60, -70.60, -72.79, 0.00, 0.00,(0 0)
931, 932253495, -71.55, -70.79, -73.07, 0.00, 0.00,(0 0)
932, 933254396, -73.03, -70.75, -73.03, 0.00, 0.00,(0 0)
933, 934255297, -72.59, -71.06, -73.22, 0.00, 0.00,(0 0)
934, 935256198, -72.38, -70.86, -73.09, 0.00, 0.00,(0 0)
935, 936257099, -72.38, -71.07, -73.17, 0.00, 0.00,(0 0)
936, 937258000, -71.36, -71.02, -73.12, 0.00, 0.00,(0 0)
937, 938258901, -71.57, -71.15, -72.88, 0.00, 0.00,(0 0)
938, 939259802, -72.06, -70.21, -73.31, 0.00, 0.00,(0 0)
939, 940260702, -64.31, -44.29, -72.72, 0.00, 0.00,(0 0)
940, 941261603, -44.24, -34.23, -70.45, 0.00, 0.00,(0 0)
941, 942262504, -43.51, -34.56, -69.75, 0.00, 0.00,(0 0)
942, 943263405, -40.27, -32.65, -69.38, 0.00, 0.00,(0 0)
943, 944264306, -39.35, -31.91, -69.50, 0.00, 0.00,(0 0)
944, 945265207, -39.22, -33.03, -68.82, 0.00, 0.00,(0 0)
945, 946266108, -43.10, -33.88, -69.43, 0.00, 0.00,(0 0)
946, 947267009, -48.22, -35.47, -70.19, 0.00, 0.00,(0 0)
947, 948267910, -55.74, -37.52, -70.30, 0.00, 0.00,(0 0)
948, 949268811, -47.49, -40.22, -70.23, 0.00, 0.00,(0 0)
949, 950269711, -55.06, -44.32, -71.26, 0.00, 0.00,(0 0)
950, 951270612, -68.90, -60.01, -72.28, 0.00, 0.00,(0 0)
951, 952271513, -71.65, -70.56, -72.77, 0.00, 0.00,(0 0)
952, 953272414, -71.36, -69.79, -72.67, 0.00, 0.00,(0 0)
953, 954273315, -71.79, -70.19, -72.44, 0.00, 0.00,(0 0)
954, 955274216, -72.35, -70.73, -72.54, 0.00, 0.00,(0 0)
955, 956275117, -71.86, -70.52, -72.69, 0.00, 0.00,(0 0)
956, 957276018, -71.47, -70.12, -72.73, 0.00, 0.00,(0 0)
957, 958276919, -71.52, -69.90, -72.30, 0.00, 0.00,(0 0)
958, 959277820, -71.40, -70.46, -72.17, 0.00, 0.00,(0 0)
959, 960278720, -71.48, -70.28, -72.69, 0.00, 0.00,(0 0)
960, 961279621, -71.43, -70.73, -72.80, 0.00, 0.00,(0 0)
961, 962280522, -72.10, -70.89, -72.82, 0.00, 0.00,(0 0)
962, 963281423, -71.67, -70.89, -73.15, 0.00, 0.00,(0 0)
963, 964282324, -71.92, -70.68, -72.97, 0.00, 0.00,(0 0)
964, 965283225, -71.25, -70.61, -72.68, 0.00, 0.00,(0 0)
965, 966284126, -71.30, -70.80, -72.93, 0.00, 0.00,(0 0)
966, 967285027, -71.24, -70.71, -72.93, 0.00, 0.00,(0 0)
967, 968285928, -72.16, -70.66, -72.86, 0.00, 0.00,(0 0)
968, 969286829, -71.32, -70.87, -72.80, 0.00, 0.00,(0 0)
969, 970287729, -71.95, -70.42, -72.68, 0.00, 0.00,(0 0)
970, 971288630, -71.66, -70.51, -72.84, 0.00, 0.00,(0 0)
971, 972289531, -72.47, -70.56, -72.68, 0.00, 0.00,(0 0)
972, 973290432, -72.05, -70.54, -72.66, 0.00, 0.00,(0 0)
973, 974291333, -71.99, -70.72, -72.77, 0.00, 0.00,(0 0)
974, 975292234, -71.68, -70.55, -72.68, 0.00, 0.00,(0 0)
975, 976293135, -71.26, -70.32, -72.62, 0.00, 0.00,(0 0)
976, 977294036, -72.01, -70.62, -72.78, 0.00, 0.00,(0 0)
977, 978294937, -71.26, -70.46, -72.56, 0.00, 0.00,(0 0)
978, 979295838, -70.94, -70.45, -72.46, 0.00, 0.00,(0 0)
979, 980296738, -71.96, -70.41, -72.62, 0.00, 0.00,(0 0)
980, 981297639, -71.52, -70.32, -72.66, 0.00, 0.00,(0 0)
981, 982298540, -71.78, -70.42, -72.67, 0.00, 0.00,(0 0)
982, 983299441, -71.74, -70.47, -72.45, 0.00, 0.00,(0 0)
983, 984300342, -71.06, -70.43, -72.60, 0.00, 0.00,(0 0)
984, 985301243, -71.02, -70.48, -72.85, 0.00, 0.00,(0 0)
985, 986302144, -71.45, -70.18, -72.29, 0.00, 0.00,(0 0)
986, 987303045, -71.71, -70.07, -72.39, 0.00, 0.00,(0 0)
987, 988303946, -70.99, -70.23, -72.41, 0.00, 0.00,(0 0)
988, 989304847, -70.69, -70.26, -72.50, 0.00, 0.00,(0 0)
989, 990305747, -71.05, -70.19, -72.30, 0.00, 0.00,(0 0)
990, 991306648, -71.30, -70.17, -72.37, 0.00, 0.00,(0 0)
991, 992307549, -71.19, -70.12, -72.43, 0.00, 0.00,(0 0)
992, 993308450, -70.63, -69.81, -72.28, 0.00, 0.00,(0 0)
993, 994309351, -71.62, -70.17, -72.11, 0.00, 0.00,(0 0)
994, 995310252, -71.23, -70.22, -72.06, 0.00, 0.00,(0 0)
995, 996311153, -70.55, -70.09, -72.19, 0.00, 0.00,(0 0)
996, 997312054, -70.60, -70.07, -72.30, 0.00, 0.00,(0 0)
997, 998312955, -70.98, -70.16, -72.13, 0.00, 0.00,(0 0)
998, 999313856, -71.03, -70.04, -71.90, 0.00, 0.00,(0 0)
999, 1000314756, -70.93, -70.39, -72.35, 0.00, 0.00,(0 0)
1000, 1001315657, -72.12, -70.32, -72.28, 0.00, 0.00,(0 0)
